motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
TINY	0.2857148209573905	7.8581268103717985	0.33571482095739047	0.008928655359490658	9.0	198552
TOD6	0.32305494727119427	1.0747984423563282	0.3430549472711943	0.01828009775047772	10.0	198552
TOE2	0.30772567978574306	2.55989129844945	0.3377256797857431	0.0012531704126079618	8.0	198552
TOS8	0.39932881719801755	0.7424026986592057	0.41932881719801757	0.001458265338480427	6.0	198552
TP53	0.19418607536014512	9.959214605270079	0.23418607536014513	0.11535045418220197	18.0	198552
TP63	0.20666809011887174	5.3444325338552225	0.23666809011887174	0.22961502814271026	18.0	198552
TP73	0.20348473444024326	13.355264615664641	0.2534847344402433	0.07981769667726574	16.0	198552
TRB1	0.3462457880783226	0.287341198858307	0.35624578807832263	0.0009322423658445943	9.0	198552
TRB2	0.31713649566410695	0.7100109567878639	0.32713649566410696	0.05549477429365682	11.0	198552
TREE1	0.3809163838310668	5.465420308775673	0.4509163838310668	0.016279719240929306	5.0	198552
TRP1	0.20723900762350117	8.581123534679312	0.23723900762350117	0.021798717127728254	21.0	198552
TRP2	0.20753427586947937	11.99298555418989	0.24753427586947938	0.002853713006363128	21.0	198552
TRP5	0.34521384028745566	1.7818107128815808	0.37521384028745564	0.01639059033071307	7.0	198552
TRPS1	0.33679747216834777	4.246663331059638	0.37679747216834775	0.0054814617331061955	8.0	198552
TSAR1	0.24066579813860825	3.676478651430358	0.27066579813860825	0.022412988847684823	8.0	198552
TSAR2	0.18592059453327012	14.255608582720932	0.23592059453327013	0.15454150149527263	8.0	198552
TSO1	0.13838170856733673	28.47686489057837	0.27838170856733674	0.0064664974443274514	15.0	198552
TWIST1	0.3525190163938975	0.8090098720813214	0.3725190163938975	0.012019019396984255	8.0	198552
TYE7	0.3502894754134877	3.1379868760398715	0.3802894754134877	0.0492705390336398	7.0	198552
Tbox-a	0.3296028798937514	2.2932384870087987	0.3596028798937514	0.003381487689335909	9.0	198552
Tbox-b	0.35207152637802236	0.7170836216547054	0.3720715263780224	0.04975606107077934	8.0	198552
Tbx15_18_22	0.2620331147010194	4.000705173626807	0.29203311470101945	0.015130180031114627	14.0	198552
Tbx2_3	0.35311687624251004	1.3593164471900336	0.37311687624251005	0.047223429228959175	8.0	198552
Tbx6	0.35013893610187496	0.7535220509193071	0.370138936101875	0.024062912041489574	9.0	198552
Tbxt	0.3296831172122371	0.14622612722911776	0.3396831172122371	0.07849830467486317	11.0	198552
Tcf12	0.3112814530660777	2.580584211235583	0.3412814530660777	0.016373963071588185	6.0	198552
Tcf21	0.2854739932217121	2.6741955406928475	0.3054739932217121	0.10606868158161051	10.0	198552
Tcf3	0.2963769907855679	4.262748236603734	0.3263769907855679	0.08783006211100294	10.0	198552
Tcf3-4-12	0.37779600843012495	1.1612269763066727	0.39779600843012497	0.04623415255543197	6.0	198552
Tcf7	0.2937366900549056	3.522503012779408	0.3237366900549056	0.0013087836627876945	12.0	198552
Tcfl5	0.18362545326527704	16.992567143470495	0.2536254532652771	0.04162274905973742	8.0	198552
TfAP-2	0.1252575564403101	29.310177932147052	0.2452575564403101	0.0450447694576822	9.0	198552
Tfcp2l1	0.19329186614011973	16.676535854474228	0.2532918661401197	0.0012325933395304297	14.0	198552
Thap11	0.27275428579944166	0.5974070038501051	0.2827542857994417	1.2038826011744571e-05	14.0	198552
Trl	0.3150418033170851	4.397650949189059	0.35504180331708507	0.004701942600676287	9.0	198552
Twist2	0.2797702784544284	4.467689729276574	0.3197702784544284	0.0015213340436542573	6.0	198552
UB3	0.33426497262245275	1.1694753878959079	0.35426497262245277	0.002171301937992412	10.0	198552
UGA3	0.24988694092251923	23.478384583692502	0.3598869409225192	0.03803963826071343	7.0	198552
UME6	0.23999857725220464	11.081795460771751	0.29999857725220463	0.07110571346898614	12.0	198552
UNCX	0.17543613905480612	31.05496097859557	0.3654361390548061	0.028288189527562225	6.0	198552
UNE10	0.2894225555429557	1.861934782592815	0.3094225555429557	0.06396886839179607	7.0	198552
UPC2	0.42052080307925305	0.003799273561801865	0.42052080307925305	0.003799273561801865	6.0	198552
URC2	0.35660889950958763	0.3786107102616061	0.36660889950958764	0.012265559279047832	8.0	198552
URI	0.2701901493796634	3.555951064213254	0.3001901493796634	0.03729924218518634	6.0	198552
USF1	0.2716470640261019	4.200766985108727	0.30164706402610186	0.02162625030800182	10.0	198552
USF2	0.2401269486203676	6.262182467567785	0.27012694862036757	0.0921461329952609	10.0	198552
USV1	0.2932880505003556	3.0802612450326	0.3232880505003556	4.5391311941948434e-05	10.0	198552
Ubx	0.25629707666659085	16.673043102084687	0.35629707666659083	0.031370673245145864	7.0	198552
Usf	0.30883284530162486	2.093144188293766	0.33883284530162483	0.058167998883297704	8.0	198552
VAX1	0.22354180162964823	22.763496793529374	0.3435418016296482	0.029099711815894356	7.0	198552
VAX2	0.2093306778682007	25.35815492957726	0.3993306778682007	0.0007610278443409543	6.0	198552
VDR	0.33936028646904304	1.2744033299592137	0.35936028646904306	0.0068130404321119714	8.0	198552
VENTX	0.2234570013308777	25.105322777690546	0.3334570013308777	0.02512382525545004	9.0	198552
VEZF1	0.19312384586071898	28.137851575841548	0.33312384586071897	0.02181961509892052	6.0	198552
VIP1	0.3134996961680503	1.0724313475780438	0.3334996961680503	0.03550257132876957	10.0	198552
VIT_15s0048g01150	0.2531465134590632	10.514581858149308	0.3131465134590632	0.011228822068601898	8.0	198552
VIT_17s0000g10420	0.2952303928740091	2.7867348117374644	0.3252303928740091	0.04068581309819952	8.0	198552
VOZ2	0.4247099497356888	0.029415188860365937	0.4247099497356888	0.029415188860365937	4.0	198552
VSX1	0.1764738284164681	30.80697474098849	0.3264738284164681	0.027432733353646276	7.0	198552
VSX2	0.1935327584199957	28.004320941290135	0.33353275841999575	0.06848927307063347	7.0	198552
Vdr	0.3725309254366165	0.36064959039291195	0.3825309254366165	0.01752482801241884	7.0	198552
Vsx1	0.15214182441600793	32.98679759432936	0.34214182441600793	0.0010253248076788639	7.0	198552
Vsx2	0.2513648565756043	11.187765849781437	0.3113648565756043	0.07124089695859176	9.0	198552
WIN1	0.25612114690012966	14.568028075118418	0.34612114690012963	0.04853283929343576	6.0	198552
WIP5	0.3087392183750697	1.9720471460232027	0.3287392183750697	0.02384565143312068	13.0	198552
WRKY1	0.33278212355865255	0.3374614310596834	0.34278212355865256	0.00013865281295929088	10.0	198552
WRKY11	0.32802406391649447	0.7017775619665865	0.3380240639164945	0.06423112131940706	11.0	198552
WRKY12	0.3444420607609814	0.09256587420864776	0.3544420607609814	0.06324473650100644	8.0	198552
WRKY14	0.33638490726280407	0.5796516660526324	0.3463849072628041	0.02689552372557824	10.0	198552
WRKY15	0.34868744688933573	0.2012869056324354	0.35868744688933574	0.006274292561178401	8.0	198552
WRKY17	0.33257860978054277	0.48988466198692837	0.3425786097805428	0.01148704580988876	10.0	198552
WRKY18	0.41979331424917504	0.1260125569811688	0.42979331424917505	0.003750630232180301	6.0	198552
WRKY2	0.3712839875149726	0.018113409166611836	0.3712839875149726	0.018113409166611836	7.0	198552
WRKY20	0.3587635066254554	0.5703233503938688	0.36876350662545543	0.04931350695465342	8.0	198552
WRKY21	0.3066066554109212	2.112438204966434	0.3266066554109212	0.06911242794004926	11.0	198552
WRKY22	0.3355999340369339	0.8808492281019488	0.3555999340369339	0.03732523149093988	10.0	198552
WRKY23	0.35226688981857396	0.14733510541548683	0.36226688981857397	0.029614460280334917	8.0	198552
WRKY24	0.3274954420380488	0.8882552442829208	0.34749544203804883	0.057534968366897636	11.0	198552
WRKY25	0.3550313452887824	0.15557608894229524	0.3650313452887824	0.019328517804200484	8.0	198552
WRKY26	0.33069745386597704	0.4505992400379529	0.34069745386597705	0.0018765771503476314	11.0	198552
WRKY27	0.32444450688185683	0.6926245867178836	0.33444450688185684	0.04530455295710248	11.0	198552
WRKY28	0.37599739402092974	0.16747137358073994	0.38599739402092975	0.004332358012584448	7.0	198552
WRKY29	0.34941391847316644	0.6639715075310122	0.36941391847316646	0.07384936178260672	9.0	198552
WRKY3	0.3276635879308125	1.000269281940218	0.34766358793081253	0.033476534990287916	11.0	198552
WRKY30	0.34560696889704545	0.22672927358210118	0.35560696889704546	0.00810793402656851	9.0	198552
WRKY31	0.35586653406464913	0.2641939483482168	0.36586653406464914	0.00040081103713044173	8.0	198552
WRKY33	0.3398990180450807	0.5248654066985088	0.3498990180450807	0.025257193554061197	10.0	198552
WRKY38	0.34707302018482633	0.10031898481563399	0.35707302018482634	0.05708597119452727	8.0	198552
WRKY40	0.40585477414127447	0.008107142726344036	0.40585477414127447	0.008107142726344036	6.0	198552
WRKY42	0.36393353446093185	0.25659048975907156	0.37393353446093186	8.350526494867e-06	8.0	198552
WRKY43	0.4052445568119535	0.1437580586701015	0.4152445568119535	0.00204077047788591	6.0	198552
WRKY45	0.33830371872453463	0.8776891134214181	0.35830371872453465	0.04091354502829508	10.0	198552
WRKY46	0.3228237947005772	0.5711182859420705	0.3328237947005772	0.018830785801551404	10.0	198552
WRKY47	0.34941894142047975	0.27225220780654485	0.35941894142047975	0.0024065923356382476	9.0	198552
WRKY48	0.42111525292418006	2.165070443342102	0.46111525292418004	0.005118446337884287	5.0	198552
WRKY50	0.3634926595093367	0.4898448310531417	0.3734926595093367	0.03204766791679577	9.0	198552
WRKY51	0.36281654385319584	5.6569884766620495	0.43281654385319585	0.03276861095441289	6.0	198552
WRKY53	0.384976370866437	0.3479234914072318	0.394976370866437	0.01736832826968967	7.0	198552
WRKY55	0.34405697566580895	1.2926345353919695	0.36405697566580897	0.003968001532094053	9.0	198552
WRKY57	0.37990272708072476	2.3282043506151786	0.41990272708072474	0.002448444153509432	6.0	198552
WRKY59	0.3446420427484881	0.7664524624390268	0.3646420427484881	0.044157859067801154	10.0	198552
WRKY6	0.3555194428066833	0.10139424480341436	0.3655194428066833	0.04500891277018869	8.0	198552
WRKY60	0.3742400886942261	0.01132269515140674	0.3742400886942261	0.01132269515140674	7.0	198552
WRKY62	0.34820487007459416	0.05956581717119165	0.34820487007459416	0.05956581717119165	8.0	198552
WRKY63	0.4027321331951735	0.04894306729164773	0.4027321331951735	0.04894306729164773	6.0	198552
WRKY65	0.33837823371507086	0.5485087076259598	0.3483782337150709	0.03151201553437619	10.0	198552
WRKY7	0.31910451462062533	0.6433828389474039	0.32910451462062534	0.022432689536390524	11.0	198552
WRKY70	0.3273891494290103	0.2690915979943583	0.3373891494290103	0.0044096108073218825	10.0	198552
WRKY71	0.34584106308954227	0.5093408808219871	0.3558410630895423	0.030987149763805417	10.0	198552
WRKY75	0.373958056495371	0.47061630996418097	0.383958056495371	0.03772746190983331	7.0	198552
WRKY8	0.3238272293657008	1.0013218379835929	0.3438272293657008	0.06210704377810976	11.0	198552
Wt1	0.25450132527568553	10.304393600420921	0.31450132527568553	0.03643637903415791	10.0	198552
XBP1	0.3255395932011392	3.0752911678978374	0.35553959320113915	0.020630275573106913	6.0	198552
Xbp1	0.2975396474539682	1.7873517804251327	0.31753964745396823	0.03020313751685759	8.0	198552
Xrp1	0.2959036217152483	1.6860735447682922	0.31590362171524833	0.002073071005600313	10.0	198552
YAB4	0.32985459106545106	4.652595512538912	0.36985459106545104	0.0006676474950901873	11.0	198552
YAP1	0.23411667504794273	6.18641530217107	0.26411667504794273	0.11969154164470136	10.0	198552
YAP3	0.36646065451916426	0.7045761405819472	0.3864606545191643	0.038167246577728534	7.0	198552
YAP5	0.31546356647921336	11.134369874856974	0.40546356647921333	1.734287205225503e-05	6.0	198552
YAP6	0.27808154021591114	4.210549907597385	0.30808154021591116	0.06884861865968736	10.0	198552
YAP7	0.28692356562189203	4.055028189857599	0.31692356562189206	0.03492927766963849	11.0	198552
YER130C	0.3619038768253971	1.063207364739912	0.3819038768253971	0.02393841215721615	7.0	198552
YER184C	0.30002195818776367	11.16585653529195	0.3800219581877637	0.02411027811725816	6.0	198552
YGR067C	0.28574965106964473	16.633952872330326	0.37574965106964475	0.0003183683379895152	6.0	198552
YHP1	0.2978507306234705	13.15755289520327	0.4078507306234705	0.027637500880452415	6.0	198552
YKL222C	0.2925071854408538	13.427768180336088	0.3725071854408538	0.001182026651894387	8.0	198552
YLL054C	0.22719966508020648	27.868832840544535	0.3871996650802065	0.043729173200442256	7.0	198552
YLR278C	0.3192387807395526	6.196302661458577	0.3692387807395526	0.024372473950054065	7.0	198552
YNR063W	0.3623797170293942	0.16483920280420755	0.3723797170293942	0.010804354832453749	8.0	198552
YOX1	0.18142494200062506	32.08024403050545	0.361424942000625	0.045064523067809295	7.0	198552
YPR013C	0.3762712272780514	0.050215207153037705	0.3762712272780514	0.050215207153037705	7.0	198552
YPR015C	0.30650525686345464	0.6562944042870824	0.31650525686345465	0.03169204251739206	11.0	198552
YPR022C	0.3314446320317219	13.463512343949134	0.41144463203172194	0.0038327316590848464	6.0	198552
YPR196W	0.31743592851065494	6.0125560926204695	0.36743592851065493	0.01978077863695749	9.0	198552
YRM1	0.4070322608345651	0.11461980869551414	0.4170322608345651	0.007370222941573973	7.0	198552
YRR1	0.301774555855271	11.584053391087226	0.371774555855271	0.01865456541398761	10.0	198552
YY1	0.3167660581575873	1.8306821698876132	0.3367660581575873	0.018873214434803283	12.0	198552
YY1-2	0.26699597278782156	2.8522527304728102	0.2869959727878216	0.047365439764120144	13.0	198552
YY2	0.32253947819744955	2.6162631535276004	0.3525394781974496	0.018535547294805978	7.0	198552
Yy1	0.36311514532821276	1.242548360629897	0.3831151453282128	0.020852388192339453	8.0	198552
ZAP1	0.2415916913764144	1.307612481857144	0.2515916913764144	0.083710663487852	15.0	198552
ZAT10	0.3269494565395274	4.673175507194101	0.3669494565395274	0.03805552202204143	10.0	198552
ZAT6	0.303504346801714	8.549108569514647	0.363504346801714	0.0029345642553801035	8.0	198552
ZBED1	0.23416735379084247	3.790619376135667	0.2541673537908425	0.1253085018756325	12.0	198552
ZBED2	0.37059267976231564	0.2554339489591092	0.38059267976231564	8.832682640117675e-05	7.0	198552
ZBED4	0.1331202924381434	32.598919826593004	0.2731202924381434	0.043381201746853774	10.0	198552
ZBTB11	0.3208427948003808	1.762810863731975	0.3408427948003808	0.060463469804786826	9.0	198552
ZBTB12	0.36642027483003825	0.0008975858356683652	0.36642027483003825	0.0008975858356683652	7.0	198552
ZBTB14	0.30770184153744523	3.889332139493213	0.3477018415374452	0.020292637436912463	8.0	198552
ZBTB17	0.20636104723437496	9.18674758609269	0.256361047234375	0.1360089150576846	8.0	198552
ZBTB18	0.3186573420396174	1.6375291434779071	0.3386573420396174	0.016559913659551135	11.0	198552
ZBTB24	0.26916178461800166	6.593772449048598	0.30916178461800164	0.00020780145235648498	10.0	198552
ZBTB26	0.33755804407011364	1.6993738331124486	0.35755804407011366	0.06853140779043874	8.0	198552
ZBTB32	0.3200603272553905	2.31263104811731	0.3500603272553905	0.015623839231605844	10.0	198552
ZBTB33	0.19983038451733895	16.91487368115517	0.259830384517339	0.1404104656493798	10.0	198552
ZBTB6	0.316736160930586	1.9430657404523706	0.336736160930586	0.060116148432825395	9.0	198552
ZBTB7A	0.3179492573106029	2.6768117553460207	0.3479492573106029	3.919020643034487e-05	9.0	198552
ZBTB7B	0.2595021662421526	10.667406888678501	0.3195021662421526	0.04872444024588037	10.0	198552
ZBTB7C	0.3045932966788775	7.979411493771872	0.3645932966788775	0.0035508267025120737	8.0	198552
ZEB1	0.35948642456653457	1.721842321438229	0.3894864245665346	0.0010337146930428705	6.0	198552
ZFP14	0.25973620902823236	5.970828273124166	0.29973620902823234	0.08806304719354734	15.0	198552
ZFP42	0.3021864643998788	1.2040572711842867	0.3221864643998788	0.04822694722374798	13.0	198552
ZFP57	0.2964300172290348	6.717445288305715	0.3564300172290348	0.06440901162508866	7.0	198552
ZHD1	0.1104765782692637	31.882542003906703	0.2904765782692637	0.044989568433547	9.0	198552
ZHD10	0.1352036578892293	35.201711287304214	0.3052036578892293	0.027933469063929392	8.0	198552
ZHD14	0.23408430950849393	19.376714664481188	0.3140843095084939	0.09779937688906049	11.0	198552
ZHD3	0.17611473921482124	28.214613835058174	0.30611473921482124	6.012154501178421e-06	9.0	198552
ZHD5	0.2557545295913079	14.150824671986287	0.3357545295913079	0.01549595087277939	8.0	198552
ZHD6	0.17877042225479603	26.39928762523455	0.308770422254796	0.04170379904039852	12.0	198552
ZHD9	0.15301957519329065	30.09789717854732	0.2930195751932907	9.27701177612469e-06	15.0	198552
ZIC1	0.18000521959295207	23.085922502674915	0.2600052195929521	0.12751428594605874	14.0	198552
ZIC3	0.19822873145409006	16.996462616343752	0.2582287314540901	0.042356972089168894	15.0	198552
ZIC4	0.19801032541513883	19.04947343193661	0.2780103254151388	0.10924125227929803	14.0	198552
ZIC5	0.16321350871509374	30.467952731359176	0.24321350871509373	0.058695053975157695	15.0	198552
ZIM3	0.32413849282081547	2.318699717944158	0.35413849282081544	0.018776975370859015	11.0	198552
ZIPIC	0.30424128104782344	3.2231351090320435	0.33424128104782347	0.0002943371487784513	10.0	198552
ZKSCAN1	0.3544390911780638	0.29949499918244515	0.36443909117806383	1.1887408757758142e-05	9.0	198552
ZKSCAN3	0.21724202308918514	8.642377072976545	0.25724202308918515	0.012888602591814404	14.0	198552
ZKSCAN5	0.3195037105295682	0.9749641345603165	0.33950371052956824	0.028518396166874085	9.0	198552
ZMS1	0.21034220400474246	25.901900394349067	0.33034220400474246	0.0010074259832195164	7.0	198552
ZNF135	0.24190448707508122	5.524290094308015	0.2719044870750812	0.0008532564392554007	14.0	198552
ZNF136	0.24435799376587966	3.7458193496735075	0.26435799376587965	0.10698198085014991	15.0	198552
ZNF140	0.23515212819532685	2.359878101460376	0.25515212819532684	0.07254202660359393	19.0	198552
ZNF143	0.26685728070628834	1.152770291566857	0.27685728070628834	0.05941945780262454	16.0	198552
ZNF148	0.24217654480139877	16.335718314852514	0.3121765448013988	0.06414980587065605	10.0	198552
ZNF157	0.20630270408269955	6.803149591697293	0.23630270408269954	0.2389819446390323	21.0	198552
ZNF16	0.2212488222675075	4.957318331245553	0.2412488222675075	0.20722646965871971	21.0	198552
ZNF175	0.3581637357714235	0.2610694257106359	0.36816373577142353	0.00131299421464486	9.0	198552
ZNF184	0.2751001838780656	4.857144364050578	0.3051001838780656	0.060688107813016014	13.0	198552
ZNF189	0.34884630963133395	0.22699608912321262	0.35884630963133396	0.008584143038087052	9.0	198552
ZNF211	0.30725430423234434	0.8562699046258153	0.32725430423234436	0.07739162880103906	10.0	198552
ZNF213	0.18677764179116926	23.348449472927133	0.28677764179116927	0.04993212196513674	12.0	198552
ZNF214	0.2835404588933979	3.59521055290467	0.3135404588933979	0.01754464036060887	13.0	198552
ZNF24	0.23510719975351455	8.37204800936264	0.27510719975351455	2.9843646235247228e-06	13.0	198552
ZNF257	0.2950695683035114	5.350940843900011	0.33506956830351137	0.012840691779695433	10.0	198552
ZNF263	0.3562643151427106	1.49736320474433	0.38626431514271065	0.03298050717913018	7.0	198552
ZNF274	0.2863744648877094	2.374703739580828	0.3063744648877094	0.0737682531579653	12.0	198552
ZNF281	0.22404083159073948	16.16339501317075	0.29404083159073946	0.029791125940227776	10.0	198552
ZNF282	0.27787225740863963	1.1525088505410392	0.28787225740863964	0.09581006806534664	15.0	198552
ZNF317	0.34993949206263336	0.8533738337686803	0.3699394920626334	0.019393297518929556	8.0	198552
ZNF320	0.17675538762727758	18.86643695625936	0.2267553876272776	0.030844206238708673	20.0	198552
ZNF324	0.270575914887814	4.5674528862476365	0.300575914887814	0.013501360807939684	14.0	198552
ZNF331	0.2850692813518997	3.798964830155559	0.3150692813518997	0.011904079663796358	10.0	198552
ZNF341	0.3630792447585297	0.15023875523838268	0.3730792447585297	0.014857279922418361	8.0	198552
ZNF343	0.25975915561978874	2.8886345058312997	0.27975915561978876	0.03801655106705645	16.0	198552
ZNF35	0.30658867197736234	7.649455226456374	0.36658867197736233	0.001593665767833353	7.0	198552
ZNF354A	0.20987132222432697	20.75545790304479	0.279871322224327	4.755819890649998e-05	20.0	198552
ZNF354C	0.40306267531156387	3.317011341093758	0.45306267531156386	0.030066326607301252	6.0	198552
ZNF382	0.18848522091344994	7.6861777972214504	0.20848522091344993	0.35959622094848864	24.0	198552
ZNF410	0.268451590728304	0.7666687252576722	0.278451590728304	0.001703816943469417	16.0	198552
ZNF416	0.3013677106284223	7.299993746486626	0.3513677106284223	0.0031672226173725783	10.0	198552
ZNF417	0.30617690144833914	4.175674058137977	0.3461769014483391	0.023596931400451215	7.0	198552
ZNF418	0.2629153916462569	6.036134154130333	0.30291539164625686	0.10836448680928885	15.0	198552
ZNF449	0.28188212306081223	8.523491755466623	0.3318821230608122	0.0013965086892598142	10.0	198552
ZNF454	0.15900833363207542	24.40022909611495	0.22900833363207543	0.2064024998594352	17.0	198552
ZNF460	0.1869003128212307	20.469719637834547	0.2469003128212307	0.08555202577251166	16.0	198552
ZNF524	0.28965375109537783	3.1996919276348454	0.31965375109537786	0.002927786463080188	9.0	198552
ZNF528	0.22209860833129408	4.604841633238414	0.24209860833129407	0.18605085079403144	17.0	198552
ZNF530	0.21819826000600204	15.444487097581955	0.278198260006002	0.001864201671835448	14.0	198552
ZNF547	0.2827828150353723	0.6884283250592401	0.2927828150353723	0.015222873996118262	13.0	198552
ZNF549	0.2927153278248629	7.751028461787712	0.3427153278248629	0.055228405484851195	8.0	198552
ZNF558	0.17038682067014968	16.262204235719928	0.2103868206701497	0.013166753231465626	29.0	198552
ZNF574	0.26423655167748605	4.396383747647984	0.2942365516774861	0.0023582676107976484	14.0	198552
ZNF582	0.24818772262621713	1.3565566695437314	0.25818772262621714	0.09504116212718756	19.0	198552
ZNF652	0.33942535116104344	0.6522394036376116	0.34942535116104345	0.061162367267191896	9.0	198552
ZNF667	0.3018887285913821	0.8987990197692853	0.3218887285913821	0.10000124633072104	11.0	198552
ZNF669	0.2164345554945917	7.98609749911402	0.2564345554945917	0.13697756679092202	15.0	198552
ZNF675	0.2371543602797771	5.105532687867475	0.2671543602797771	0.07985676673360956	19.0	198552
ZNF677	0.30210590627020706	3.1518071979142497	0.3321059062702071	0.014881838929291364	12.0	198552
ZNF680	0.29087456669255374	3.4067705451848864	0.32087456669255376	8.130292996232464e-05	11.0	198552
ZNF682	0.24823088911633862	9.168370221487617	0.2982308891163386	0.022503084576452875	11.0	198552
ZNF684	0.2587485859981923	3.2927282049306967	0.2787485859981923	0.10204066426936542	14.0	198552
ZNF692	0.2603139776007616	10.878029348239039	0.3303139776007616	0.04705304621372713	8.0	198552
ZNF701	0.20498153626354446	13.142824849990928	0.24498153626354446	0.16096709357483074	17.0	198552
ZNF707	0.24344571759816522	0.9746605833566896	0.2534457175981652	0.01577739665435488	15.0	198552
ZNF708	0.2947573459165227	2.2625607878808025	0.3247573459165227	0.06733485255532592	9.0	198552
ZNF740	0.1871892170996703	22.041124302659416	0.2671892170996703	0.014759657353744815	10.0	198552
ZNF75A	0.30229485746396123	2.2364467197894204	0.32229485746396125	0.06203991744670809	12.0	198552
ZNF75D	0.2881845756085188	2.0026452039176816	0.3081845756085188	0.018469880758664767	12.0	198552
ZNF76	0.23380015957833167	11.212961221014568	0.28380015957833166	0.08722213488202184	17.0	198552
ZNF766	0.3386596730015969	1.8361823264642205	0.36865967300159685	0.06442583054575009	9.0	198552
ZNF768	0.32861578067244157	3.8774846816005155	0.36861578067244155	1.110118567473282e-05	9.0	198552
ZNF770	0.3034431463325711	6.845921997864572	0.35344314633257107	0.029524675009976662	8.0	198552
ZNF784	0.3387928086389901	0.34940261487175245	0.3487928086389901	0.0015946979116214554	8.0	198552
ZNF8	0.22762253172930774	3.0926787247143492	0.24762253172930773	0.048979014454847015	20.0	198552
ZNF816	0.2477352099520169	7.9603105991693255	0.2877352099520169	1.3067676423777181e-06	15.0	198552
ZNF85	0.31783077975349233	0.7213863118101788	0.32783077975349234	0.041741254659892306	12.0	198552
ZNF93	0.14484227020295487	27.386460040400333	0.22484227020295489	0.07509611569536111	14.0	198552
ZSCAN16	0.24579227932556527	0.2995260821507565	0.25579227932556525	0.18218929841591097	18.0	198552
ZSCAN21	0.3717147926497191	0.376259179309921	0.3817147926497191	0.02051544116505216	7.0	198552
ZSCAN29	0.26564694718386195	3.697508467093464	0.295646947183862	0.004206674829904136	11.0	198552
ZSCAN31	0.24359325263762924	0.5401027096105362	0.2535932526376292	0.05481109969741843	18.0	198552
ZSCAN4	0.2801070026315197	0.7426587307790554	0.29010700263151973	0.00838039627526499	15.0	198552
Zbtb2	0.2838670597679049	4.540487881321941	0.31386705976790485	0.08937329183924982	10.0	198552
Zfp335	0.3684888019180825	4.5788083420019605	0.41848880191808246	0.012080707405248236	7.0	198552
Zfp809	0.3251689700261184	1.6430181865343407	0.3451689700261184	0.034621529577434536	9.0	198552
Zfp961	0.24084066982310753	13.17838983609089	0.31084066982310754	0.0592885972567291	8.0	198552
Zfx	0.27644715580827245	7.69974328779443	0.32644715580827244	0.001771337098988286	10.0	198552
Zic1::Zic2	0.30359149916217437	6.693475837105369	0.35359149916217436	0.03601563826050152	7.0	198552
Zic2	0.3019931698402849	5.665985906272826	0.3419931698402849	0.015026834226345482	9.0	198552
Zic3	0.3187006421535031	4.771782179328449	0.35870064215350306	0.04264972503441702	7.0	198552
Zm00001d005692	0.16901124628857364	31.59583180614111	0.33901124628857365	0.04375301844342884	8.0	198552
Zm00001d005892	0.11477003242772027	32.83573934556575	0.26477003242772024	0.0034961592653421822	8.0	198552
Zm00001d015407	0.19735958395700104	18.63792558763483	0.26735958395700105	0.001711900498389445	16.0	198552
Zm00001d018571	0.24707262158380675	3.902035293904437	0.27707262158380674	0.002281676666066597	8.0	198552
Zm00001d020267	0.09701593171539448	35.40396321135202	0.23701593171539448	0.12722851557393916	10.0	198552
Zm00001d020595	0.07970071188144229	31.48537349505758	0.2597007118814423	0.014893664209025678	10.0	198552
Zm00001d024324	0.11435776307213329	34.98532600137971	0.2443577630721333	0.07978623568377435	9.0	198552
Zm00001d024644	0.36666884376849	0.39864526818886237	0.37666884376849	0.021587262972042706	8.0	198552
Zm00001d027846	0.2893574879730444	11.062795720283138	0.3593574879730444	0.0005291467788058565	8.0	198552
Zm00001d031796	0.2079005689151658	16.45210773681399	0.2779005689151658	0.02777491619438732	10.0	198552
Zm00001d034298	0.34638044896966846	2.5089512428606224	0.3763804489696685	0.013963439136419287	7.0	198552
Zm00001d035604	0.3697219050783984	0.08442607490081416	0.3797219050783984	0.04343606068879575	7.0	198552
Zm00001d038683	0.28606410061071685	6.575780192714976	0.33606410061071684	0.01843036690586772	8.0	198552
Zm00001d044409	0.3967555246594353	0.31038141731963426	0.4067555246594353	0.014478793172503078	6.0	198552
Zm00001d044785	0.37560560064918436	0.01359445168390654	0.37560560064918436	0.01359445168390654	7.0	198552
ZmbZIP25	0.2831508893672392	2.676543783584813	0.3131508893672392	0.036410458238040684	10.0	198552
ZmbZIP54	0.25526625672397724	3.1429001706801336	0.2852662567239772	0.0451799113583537	8.0	198552
ZmbZIP57	0.29880251870263824	2.5578249214958495	0.3288025187026382	0.03369375488111687	10.0	198552
ZmbZIP72	0.28815540992167	2.8383585419052193	0.31815540992167	0.030556929552076794	10.0	198552
ZmbZIP96	0.2559491712687593	6.28907208157431	0.2959491712687593	0.006257187883766222	11.0	198552
Znf281	0.2703305821105735	7.412662018719781	0.32033058211057347	0.047157145651269876	11.0	198552
Znf423	0.21700356957181066	7.633729679884832	0.24700356957181066	0.021511123082613905	15.0	198552
abd-A	0.3076975259833912	8.356105133554607	0.36769752598339117	0.02459120000018138	7.0	198552
abi4	0.11826308013753419	30.362203691371242	0.29826308013753416	0.014729705865345546	10.0	198552
ac	0.2511509374867794	9.590197258312708	0.3011509374867794	0.08990392130013242	8.0	198552
